S.no,Instagram_name,Name,Subscribers,Audience_country,Authentic_engagement,Engagement_average,Category_1,Category_2,Engagement_Rate,Subscribers_Scaled,Authentic_Engagement_Scaled,Category_Weight,Influencer_Score
420,melo,LaMelo Ball,9200000.0,United States,377500.0,767400.0,Lifestyle,Sports with a ball,0.08341304347826087,0.013401872590416744,0.029724409448818895,0.7,0.11333066105819314
208,angelrai07,Angel Rai :),22500000.0,India,591400.0,712500.0,Cinema & Actors/actresses,0,0.03166666666666667,0.03781898292638149,0.046566929133858265,0.8,0.11332574737135279
206,kajalaggarwalofficial,Kajal A Kitchlu,23500000.0,India,583000.0,704600.0,Cinema & Actors/actresses,0,0.029982978723404257,0.03965485588397283,0.04590551181102362,0.8,0.1130707506167583
199,loganpaul,Logan Paul,23800000.0,United States,548200.0,731000.0,Fitness & Gym,0,0.030714285714285715,0.04020561777125023,0.04316535433070866,0.8,0.11298047048323111
209,brentrivera,Brent Rivera,22300000.0,United States,556000.0,721700.0,Cinema & Actors/actresses,0,0.03236322869955157,0.03745180833486323,0.04377952755905512,0.8,0.11293673949209064
689,andresiniesta8,Andres Iniesta,40200000.0,Spain,60000.0,87000.0,Sports with a ball,0,0.002164179104477612,0.07031393427574813,0.004724409448818898,0.9,0.11290473381427928
900,arashi_5_official,ARASHI,4400000.0,Japan,554200.0,580200.0,0,0,0.13186363636363638,0.004589682393978337,0.04363779527559055,0.5,0.11284991831876617
497,jailyneojeda,Jailyne Ojeda Ochoa,14100000.0,United States,293300.0,405700.0,Modeling,Lifestyle,0.02877304964539007,0.022397650082614285,0.023094488188976376,0.9,0.1128474125207356
301,urvashirautela,Urvashi Rautela,54200000.0,India,164400.0,194400.0,Cinema & Actors/actresses,0,0.0035867158671586716,0.09601615568202682,0.012944881889763778,0.8,0.11282850942942428
751,pooorblack,Pooorblack,4900000.0,Iran,503500.0,652100.0,0,0,0.13308163265306122,0.005507618872774003,0.03964566929133858,0.5,0.1128140725813244
550,xsqueezie,0,7900000.0,France,526400.0,615600.0,Lifestyle,0,0.0779240506329114,0.011015237745548008,0.041448818897637796,0.7,0.11276395535635651
187,vancityreynolds,Ryan Reynolds,45100000.0,United States,323400.0,425500.0,Cinema & Actors/actresses,0,0.009434589800443458,0.07930971176794567,0.025464566929133858,0.8,0.11265966283638787
188,nina,Nina Dobrev,25900000.0,Brazil,512900.0,735400.0,Cinema & Actors/actresses,0,0.028393822393822394,0.04406095098219203,0.04038582677165354,0.8,0.1126529796065173
440,chelseafc,Chelsea FC,35600000.0,Indonesia,125000.0,186900.0,Sports with a ball,0,0.00525,0.06186891867082798,0.00984251968503937,0.9,0.11262917953825628
463,antogriezmann,Antoine Griezmann,36600000.0,Spain,105100.0,169400.0,Sports with a ball,0,0.004628415300546448,0.06370479162841933,0.008275590551181102,0.9,0.11261792171898061
669,achrafhakimi,Achraf Hakimi,10100000.0,Morocco,244300.0,359000.0,Sports with a ball,0,0.03554455445544554,0.015054158252248944,0.019236220472440946,0.9,0.11258131335234109
487,djxiao_888,XIAOJUN,7000000.0,Indonesia,685000.0,856800.0,0,0,0.1224,0.009362952083715808,0.053937007874015744,0.5,0.11255628719991789
410,abdevilliers17,AB de Villiers,18800000.0,India,328300.0,378800.0,Sports with a ball,Lifestyle,0.020148936170212767,0.03102625298329356,0.0258503937007874,0.9,0.11253752910323067
815,lance210,Lance Stewart,6600000.0,United States,257000.0,426300.0,Cinema & Actors/actresses,Humor & Fun & Happiness,0.06459090909090909,0.008628602900679273,0.020236220472440943,0.8,0.11247218860105562
504,rachel_mypark,박민영 Minyoung Park,10300000.0,Indonesia,433500.0,540000.0,Cinema & Actors/actresses,0,0.05242718446601942,0.01542133284376721,0.03413385826771653,0.8,0.11242404529308125
293,tenlee_1001,TEN_+•10,9900000.0,Indonesia,860900.0,1100000.0,0,0,0.1111111111111111,0.014686983660730677,0.06778740157480315,0.5,0.11240801985762428
529,klaythompson,Klay Thompson,13400000.0,United States,267500.0,388800.0,Sports with a ball,Lifestyle,0.02901492537313433,0.02111253901230035,0.02106299212598425,0.9,0.1121523302781407
197,aurelie.hermansyah,Aurelie Hermansyah Atta,27100000.0,Indonesia,528200.0,666200.0,Beauty,0,0.0245830258302583,0.046263998531301635,0.04159055118110236,0.8,0.1120305201277143
607,zoeisabellakravitz,Zoë Kravitz,8400000.0,United States,323300.0,490400.0,Cinema & Actors/actresses,0,0.05838095238095238,0.011933174224343675,0.025456692913385825,0.8,0.11202367180236124
886,jaydacheaves,JAYDA,7700000.0,United States,110200.0,326600.0,Clothing & Outfits,0,0.04241558441558441,0.010648063154029741,0.008677165354330708,0.9,0.11189608578330884
535,d_degeaofficial,David De Gea,13800000.0,United Kingdom,264200.0,373900.0,Sports with a ball,0,0.027094202898550725,0.021846888195336884,0.020803149606299212,0.9,0.11155237753928121
181,emmawatson,Emma Watson,67500000.0,United States,224300.0,306200.0,Literature & Journalism,Cinema & Actors/actresses,0.004536296296296296,0.12043326601799156,0.017661417322834647,0.7,0.11147678178848291
789,snoopdogg,snoopdogg,76000000.0,United States,27300.0,38900.0,Lifestyle,0,0.0005118421052631579,0.13603818615751792,0.0021496062992125984,0.7,0.11144611394920315
457,leonardodicaprio,Leonardo DiCaprio,54700000.0,United States,94100.0,117500.0,Cinema & Actors/actresses,0,0.0021480804387568556,0.09693409216082248,0.007409448818897638,0.8,0.11142134958752903
365,jadepicon,JADE 🌪,20900000.0,Brazil,187700.0,412900.0,Modeling,Fashion,0.01975598086124402,0.034881586194235356,0.014779527559055117,0.9,0.11132277371457924
242,bretmanrock,Bretman (Da Baddest) Rock,18500000.0,United States,424600.0,714800.0,Beauty,0,0.038637837837837835,0.030475491096016157,0.03343307086614173,0.8,0.11128439663716835
424,anupamaparameswaran96,Anupama Parameswaran,12500000.0,India,485000.0,554800.0,Cinema & Actors/actresses,0,0.044384,0.01946025335046815,0.03818897637795275,0.8,0.11122947128073102
468,adidasfootball,adidas Football,31700000.0,Brazil,141600.0,193100.0,Sports with a ball,0,0.006091482649842272,0.05470901413622178,0.011149606299212599,0.9,0.11107921856064597
201,zachking,Zach King,24500000.0,Indonesia,455500.0,701700.0,Shows,Humor & Fun & Happiness,0.02864081632653061,0.04149072884156416,0.03586614173228347,0.8,0.11107677352953821
228,awez_darbar,Awez Darbar,23100000.0,India,531200.0,636500.0,Shows,Cinema & Actors/actresses,0.027554112554112553,0.038920506700936296,0.04182677165354331,0.8,0.11106315136263459
864,danialves,Daniel Alves,37200000.0,Brazil,44500.0,69100.0,Sports with a ball,0,0.0018575268817204301,0.06480631540297412,0.0035039370078740156,0.9,0.11088569277515523
480,davikah,davikah,17100000.0,Thailand,269200.0,348700.0,Modeling,0,0.020391812865497076,0.02790526895538829,0.021196850393700787,0.9,0.11076767591155548
776,onwardwanna,"Javon ""Wanna"" Walton",6000000.0,United States,301800.0,503800.0,Lifestyle,Cinema & Actors/actresses,0.08396666666666666,0.007527079126124473,0.023763779527559054,0.7,0.11059754631001581
633,mancity,Manchester City,34300000.0,United Kingdom,83000.0,112100.0,Sports with a ball,0,0.0032682215743440233,0.05948228382595925,0.006535433070866141,0.9,0.11045906039169862
761,valentinazenere,Valentina Zenere,10100000.0,Brazil,248400.0,302500.0,Modeling,Lifestyle,0.02995049504950495,0.015054158252248944,0.019559055118110236,0.9,0.11040825651909872
347,sophiet,S O P H I E T U R N E R,14700000.0,United States,445600.0,599100.0,Cinema & Actors/actresses,0,0.040755102040816324,0.023499173857169087,0.035086614173228343,0.8,0.11036911580812295
352,sophiet,S O P H I E T U R N E R,14700000.0,United States,445600.0,599100.0,Cinema & Actors/actresses,0,0.040755102040816324,0.023499173857169087,0.035086614173228343,0.8,0.11036911580812295
721,grantgust,Grant Gustin,7800000.0,Brazil,305400.0,432700.0,Cinema & Actors/actresses,Fashion,0.05547435897435898,0.010831650449788875,0.024047244094488187,0.8,0.11024868754357792
391,kunaguero,Sergio Leonel Agüero,23800000.0,Argentina,181600.0,314100.0,Sports with a ball,0,0.013197478991596638,0.04020561777125023,0.014299212598425197,0.9,0.11020051944769878
547,sav.labrant,Savannah Rose LaBrant,7100000.0,United States,518799.99999999994,693900.0,Family,Lifestyle,0.09773239436619718,0.00954653937947494,0.0408503937007874,0.6,0.11012699830047884
381,_mariahwasa,HWASA,8300000.000000001,Brazil,725700.0,936400.0,0,0,0.11281927710843372,0.011749586928584544,0.057141732283464565,0.5,0.11008093337864178
443,wi__wi__wi,위하준 Wi Ha Jun,10000000.0,South Korea,556900.0,670000.0,Lifestyle,0,0.067,0.014870570956489812,0.0438503937007874,0.7,0.11003125002710443
870,snejanaonopka15,Snejana Onopka,9200000.0,Brazil,216400.0,288900.0,Modeling,0,0.03140217391304348,0.013401872590416744,0.01703937007874016,0.9,0.10998930535809046
684,rishabpant,Rishabh Pant,6900000.0,India,439700.0,522299.99999999994,Lifestyle,Sports with a ball,0.07569565217391304,0.009179364787956673,0.03462204724409449,0.7,0.1099564797547711
280,_imyour_joy,Joy,14200000.0,Indonesia,670100.0,801000.0,Lifestyle,0,0.05640845070422535,0.02258123737837342,0.052763779527559056,0.7,0.10989050740071397
434,dixiedamelio,dixie,24800000.0,United States,184700.0,270700.0,Clothing & Outfits,0,0.010915322580645162,0.042041490728841564,0.014543307086614173,0.9,0.10988723766823338
455,iscoalarcon,Isco Alarcon Suarez,25400000.0,Spain,175300.0,253700.0,Sports with a ball,0,0.009988188976377953,0.04314301450339637,0.013803149606299213,0.9,0.10969880986282994
450,iscoalarcon,Isco Alarcon Suarez,25400000.0,Spain,175300.0,253700.0,Sports with a ball,0,0.009988188976377953,0.04314301450339637,0.013803149606299213,0.9,0.10969880986282994
768,fcbayern,FC Bayern,34000000.0,Germany,61100.0,89600.0,Sports with a ball,0,0.002635294117647059,0.05893152193868184,0.004811023622047244,0.9,0.10969577895307284
821,asala,Asala,7200000.0,Iraq,316200.0,392000.0,Shows,0,0.05444444444444444,0.009730126675234074,0.02489763779527559,0.8,0.10967634333940313
385,ssinz7,박신혜/Shin Hye Park,13800000.0,Indonesia,449900.0,552800.0,Cinema & Actors/actresses,0,0.04005797101449275,0.021846888195336884,0.0354251968503937,0.8,0.10966229423447692
662,theslumpgod,Stokeley,5400000.0,United States,398500.0,693500.0,0,0,0.12842592592592592,0.00642555535156967,0.03137795275590551,0.5,0.10957362752702238
967,nameisnani,Nani,5300000.0,India,387200.0,418000.0,Humor & Fun & Happiness,Cinema & Actors/actresses,0.07886792452830188,0.006241968055810537,0.030488188976377954,0.7,0.1095173980233395
967,nameisnani,Nani,5300000.0,India,387200.0,418000.0,Humor & Fun & Happiness,Cinema & Actors/actresses,0.07886792452830188,0.006241968055810537,0.030488188976377954,0.7,0.1095173980233395
683,madisonbaileybabe,Maddie Baby,6700000.0,United States,288900.0,541000.0,Lifestyle,Cinema & Actors/actresses,0.08074626865671641,0.008812190196438406,0.02274803149606299,0.7,0.10949177082083067
657,phoebejtonkin,Phoebe Tonkin,8400000.0,United States,309400.0,441600.0,Beauty,Cinema & Actors/actresses,0.052571428571428575,0.011933174224343675,0.024362204724409448,0.8,0.10948096464075643
594,marcusrashford,Marcus Rashford MBE,12800000.0,United Kingdom,206600.0,326900.0,Sports with a ball,0,0.0255390625,0.02001101523774555,0.01626771653543307,0.9,0.10947247287841029
646,lamborghini,Lamborghini,32200000.000000004,India,83800.0,115600.0,Luxury,Cars & Motorbikes,0.0035900621118012416,0.05562695061501745,0.006598425196850393,0.9,0.10944379506859582
579,sportscenter,SportsCenter,31800000.0,United States,76600.0,137300.0,Sports with a ball,Shows,0.004317610062893082,0.05489260143198091,0.006031496062992126,0.9,0.10940112366734994
257,sidmalhotra,Sidharth Malhotra,20600000.0,India,478200.0,595500.0,Cinema & Actors/actresses,Modeling,0.028907766990291264,0.034330824306957955,0.03765354330708661,0.8,0.10939306274962124
498,obj,Odell Beckham Jr,16399999.999999998,United States,182600.0,347600.0,Sports with a ball,0,0.021195121951219514,0.026620157885074353,0.014377952755905511,0.9,0.10933968669719123
425,marktuan,Mark Tuan,12900000.0,Indonesia,423500.0,534400.0,Cinema & Actors/actresses,Modeling,0.041426356589147284,0.020194602533504684,0.03334645669291338,0.8,0.10929821473429302
551,emiliamernes,Emilia Mernes,6200000.0,Argentina,415000.0,781000.0,0,0,0.12596774193548388,0.007894253717642739,0.032677165354330705,0.5,0.10929080596035251
715,sonambajwa,Sonam Bajwa,8199999.999999999,India,330200.0,422000.0,Cinema & Actors/actresses,0,0.051463414634146346,0.011565999632825407,0.026,0.8,0.10925516574350617
489,easportsfifa,EA SPORTS FIFA,27200000.0,Spain,127900.0,214500.0,Sports with a ball,0,0.007886029411764707,0.04644758582706077,0.010070866141732283,0.9,0.10910286074117058
417,krisjenner,Kris Jenner,49900000.0,United States,92100.0,140000.0,Shows,Beauty,0.0028056112224448897,0.08812190196438408,0.007251968503937008,0.8,0.1090092087790806
392,prillylatuconsina96,Prilly Latuconsina,49200000.0,Indonesia,107800.0,151700.0,Cinema & Actors/actresses,0,0.0030833333333333333,0.08683679089407013,0.008488188976377953,0.8,0.10898200839682998
296,winmetawin,Win Metawin O.,14100000.0,Philippines,673600.0,761700.0,Lifestyle,0,0.05402127659574468,0.022397650082614285,0.053039370078740156,0.7,0.10893567967883018
903,ansufati,Ansu Fati,9000000.0,Spain,180200.0,273300.0,Sports with a ball,Winter sports,0.030366666666666667,0.013034697998898477,0.014188976377952755,0.9,0.10889487134192677
383,lilyachty,C.V T,10400000.0,United States,363100.0,740100.0,Humor & Fun & Happiness,Lifestyle,0.07116346153846154,0.015604920139526345,0.02859055118110236,0.7,0.10886497089346298
910,riyadmahrez26.7,RM26,9200000.0,Algeria,206500.0,266000.0,Sports with a ball,0,0.02891304347826087,0.013401872590416744,0.016259842519685038,0.9,0.1088377476723664
220,jessicah_o,Jessi / 제시,12600000.0,United States,939700.0,1200000.0,0,0,0.09523809523809523,0.019643840646227283,0.07399212598425196,0.5,0.10878681548595667
234,attahalilintar,Atta Halilintar - PAPATA,24000000.0,Indonesia,430600.0,588000.0,Shows,0,0.0245,0.0405727923627685,0.03390551181102362,0.8,0.1087529400710353
501,gisele,Gisele Bündchen,19700000.0,Brazil,194800.0,289500.0,Modeling,Fashion,0.014695431472081218,0.03267853864512576,0.015338582677165353,0.9,0.10874945071780329
483,goar_avetisyan,Goar Avetisyan,11700000.0,Russia,370000.0,512500.0,Beauty,0,0.0438034188034188,0.017991554984395083,0.029133858267716535,0.8,0.10874560567022937
681,raashiikhanna,Raashii Khanna,8600000.0,India,350600.0,417900.0,Cinema & Actors/actresses,0,0.04859302325581395,0.012300348815861941,0.027606299212598426,0.8,0.10864857378960387
256,juandediospantoja,JD PANTOJA 🇲🇽,22600000.0,Mexico,479400.0,547600.0,Cinema & Actors/actresses,0,0.02423008849557522,0.038002570222140625,0.03774803149606299,0.8,0.1086424127640849
241,ranveersingh,Ranveer Singh,41100000.0,India,247400.0,322000.0,Cinema & Actors/actresses,Modeling,0.007834549878345498,0.07196621993758033,0.01948031496062992,0.8,0.1086197489247383
517,sommerray,Sommer Ray,26300000.0,United States,129500.0,203200.0,Modeling,0,0.007726235741444867,0.04479530016522856,0.010196850393700788,0.9,0.10856845442488669
377,fabriziorom,Fabrizio Romano,10700000.0,Italy,418500.0,724500.0,Literature & Journalism,Shows,0.06771028037383177,0.016155682026803748,0.03295275590551181,0.7,0.10852136793867619
108,davidbeckham,David Beckham,75100000.0,India,360500.0,462300.0,Family,Sports with a ball,0.006155792276964048,0.13438590049568572,0.028385826771653543,0.6,0.10845525241382203
505,phil.coutinho,Philippe Coutinho,24900000.0,Brazil,136700.0,222100.0,Sports with a ball,0,0.008919678714859438,0.042225078024600696,0.010763779527559055,0.9,0.1083881507988358
303,larasilva,Lara Silva ⚠️,17400000.0,Brazil,386600.0,596800.0,Shows,Adult content,0.034298850574712644,0.02845603084266569,0.030440944881889764,0.8,0.10834453845906274
762,shikhardofficial,Shikhar Dhawan,11400000.0,India,234500.0,268300.0,Sports with a ball,0,0.023535087719298246,0.01744079309711768,0.01846456692913386,0.9,0.10833918640268139
342,thenotoriousmma,Conor McGregor Official,46100000.0,United States,134400.0,194900.0,Fitness & Gym,0,0.004227765726681128,0.081145584725537,0.010582677165354331,0.8,0.10815131714140444
252,anushkasen0408,Anushka Sen,38600000.0,India,282700.0,330300.0,Cinema & Actors/actresses,0,0.00855699481865285,0.067376537543602,0.02225984251968504,0.8,0.10808772769447876
537,angeldimariajm,Ángel Di María,18500000.0,Argentina,186700.0,275200.0,Sports with a ball,0,0.014875675675675677,0.030475491096016157,0.014700787401574803,0.9,0.10803307507939008
553,sommerray,Sommer Ray,26300000.0,United States,115200.0,180900.0,Modeling,0,0.006878326996197719,0.04479530016522856,0.009070866141732283,0.9,0.10800409407639412
218,lilireinhart,Lili Reinhart,28700000.0,Brazil,359900.0,532300.0,Cinema & Actors/actresses,0,0.018547038327526133,0.04920139526344777,0.028338582677165353,0.8,0.10784695044547787
653,dacremontgomery,Dacre Montgomery,8800000.0,United States,314200.0,419900.0,Cinema & Actors/actresses,0,0.047715909090909094,0.012667523407380211,0.02474015748031496,0.8,0.1078346521546407
245,prattprattpratt,Chris Pratt,38600000.0,United States,258399.99999999997,338100.0,Cinema & Actors/actresses,0,0.008759067357512954,0.067376537543602,0.020346456692913382,0.8,0.10778587954466848
574,icc,ICC,24100000.0,India,153900.0,184600.0,Sports with a ball,0,0.007659751037344399,0.04075637965852763,0.012118110236220472,0.9,0.10771443635974015
790,djokernole,Novak Djokovic,11300000.0,Serbia,209800.0,258399.99999999997,Sports with a ball,0,0.02286725663716814,0.017257205801358547,0.01651968503937008,0.9,0.10762800140314885
810,davidalaba,David Alaba,10600000.0,Spain,185300.0,262200.0,Sports with a ball,0,0.024735849056603774,0.015972094731044613,0.014590551181102362,0.9,0.10760407827817538
233,camimendes,camila mendes,26900000.0,Brazil,379600.0,526300.0,Cinema & Actors/actresses,0,0.019565055762081784,0.045896823939783365,0.029889763779527557,0.8,0.10757302224267326
542,lakers,Los Angeles Lakers,20200000.0,United States,161700.0,247900.0,Sports with a ball,0,0.012272277227722773,0.03359647512392142,0.012732283464566929,0.9,0.10753431012117894
687,brfootball,Bleacher Report Football,12600000.0,United States,172100.0,278100.0,Sports with a ball,0,0.02207142857142857,0.019643840646227283,0.013551181102362204,0.9,0.10743195984291207
418,larissamanoela,Larissa Manoela,46800000.0,Brazil,90100.0,149600.0,Cinema & Actors/actresses,0,0.0031965811965811966,0.08243069579585094,0.0070944881889763774,0.8,0.10742673885518306
